MATCH_ID,BSUM1_ID,BSUM1_CHAMP_ID,BSUM2_ID,BSUM2_CHAMP_ID,BSUM3_ID,BSUM3_CHAMP_ID,BSUM4_ID,BSUM4_CHAMP_ID,BSUM5_ID,BSUM5_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RSUM1_CHAMP_ID,RSUM2_ID,RSUM2_CHAMP_ID,RSUM3_ID,RSUM3_CHAMP_ID,RSUM4_ID,RSUM4_CHAMP_ID,RSUM5_ID,RSUM5_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
EUW1_6001730553,t6vzJOdTrnFlbjiysfDD7eKSyUEC0z27laUu_qlZHythn8Y,24,KOdyW7xgmCkbSbNl9uGEOEu6RXrOzcBiIA2tmzGzdAshP30,78,l18PKfukA9g-ht9isV1mMVrEV6nhaAKlTercHfv84y6FtUZjVgRgHax1mA,7,DItXTeFPkWtK8I5fGxZxUQlV_HBmnzL_FQ-sZVorleornkU,221,qfbOKbPz0KKMmR4cvn0HDr0YOoiCdWFRS29wtV0e4WBA0FI,16,91,429,555,141,122,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,113,8QfqEUoR3fdos-fFlF1RcuSctLNRzYJxv2eWLNY__dbyn-M3aNmAUv61cA,59,7nywNCOnXyibsU3cz-I62uZN3w2b5JtbfA4vE9_bWPShRBg,55,XeEV4QKsXKwzj0jS6cdM52KG-QGYBVNKSMRwFKyRyaZ2XBQ,119,KYmmirN2XBpkmLRIZhnA1tyHxc4oeJ40_w0TA0TproG8HTY,53,15,-1,23,163,166,BLUE,31,29,RED,2,4,BLUE,2,0,RED,6,8,RED,0,1,BLUE,1,1,RED
EUW1_6001647198,SIf8ZQVxODYq2nGPBcDa3llIFxrID2-Lq0pJiDJPmN6diok,887,qu1khyGSlXRnquhyIFIPNg677yuBYVfTSG0R585tlguy9cTA,234,7nywNCOnXyibsU3cz-I62uZN3w2b5JtbfA4vE9_bWPShRBg,55,4jvxeV9D7EX20zvgJ0vAMMryB4YOMuxzZP3pRSaHsR5YP7aPJrsKIw_QRA,236,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,267,895,119,350,421,166,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,85,8QfqEUoR3fdos-fFlF1RcuSctLNRzYJxv2eWLNY__dbyn-M3aNmAUv61cA,254,XBddmYuomuaFFc9sxC-EupwhFvjX-CFoOV-x19MLAN54NhA,103,XeEV4QKsXKwzj0jS6cdM52KG-QGYBVNKSMRwFKyRyaZ2XBQ,429,KYmmirN2XBpkmLRIZhnA1tyHxc4oeJ40_w0TA0TproG8HTY,53,200,15,163,23,166,RED,14,22,RED,0,3,BLUE,1,1,BLUE,1,4,NONE,0,0,NONE,0,0,RED
EUW1_6001565779,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,113,ThLj1asjdN0UDYhws7Nr6nt8aPbMbh8d___jxW_VY2IhEht_,106,RuS52KcQmxnoGwOSF-77bCn7XumUV2cDitH361Ehlhr7BBpdAXvqV5RZCw,38,AlWFNGSymuqUZGV6ZJvoK4BxcrIyIxfkhL4MbmuF6IDMBHtx_C6wo9fLmQ,895,TFrqUhhsR6ihU8X1n5cqviWKTLRFINR_b-ePdm3TXIJu7lo,43,4,166,107,119,555,UKPzLPCC5i9rKmZANLZmhY36XYv-mNtBLCPnv6HiuAbrxT8,41,yyawWHfPeeaTBaj9dFcOc1rbyz1MOEP6KeGonPEVL3LBwU4tGTA_qhNLNA,131,EjuiIAFtCnKnkziEuQv39KfJZ4oYeoWyH92M04oFM6qFdr4,126,t2FwwZkUNMOehZ-CG2zm2GMI37C3r9QcODQZlhU9byDmR3g,222,nJ6Gh2_J7we78O-v6J0CA4lquLDHKUogFqyifW1Zx_2ojtIu,57,350,29,555,40,238,RED,16,27,RED,0,3,BLUE,1,1,RED,3,10,RED,0,1,RED,0,1,RED
EUW1_6001582598,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,58,Zrk6U6YEPOjholD92lHxXHmmULSLJpehPdZBNkCgigbWZZfX,62,IdG1r86PVfePXywMZov6jrphqQFgASkUiy56xitBqrQFsFHp,84,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,81,m_3SLhHTOp7hG1Av6ZyjY8YM9DG7mQusgcrtzwyDGRuadvg,101,166,895,163,15,432,baHqRA_y8kk0epjf_m2UylMZ1DlbvvF9SFFE-l2apKuqMUFWhQVL1eRftQ,39,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,56,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,CRNfe_WsFexpzstr8Dp9pS5tSIjrfqzx_SKQCFCGSlsBCEE,145,B0OsQ5PvaHdOTP1JMoiSgBEWs0YcJ3ZASHRqxKzT4Lvh_eqO,111,38,119,429,163,246,BLUE,41,31,RED,1,2,BLUE,2,0,BLUE,10,5,BLUE,1,0,BLUE,2,0,BLUE
EUW1_6001039285,Z9T9hdDGsFsESNS8H5TQbHkZvbhYKtULGGlNdopJ6JobVyo,113,WCcraRJ8siFOsMPHQULiTNs61kWxmQBCJlX1QK66rxPy9Fgb,254,gVHrLOuqtwFQ4p3fjL_Gq4K5Y6vfkqmk43kpUKz8AopRlB4,112,fZhXXeYxKZMewEOKerIesPnZ6Y6bgCwRb7j9e69Oeb4N9b8,895,1_P5Q8O0Nar7kF8IbbS2YyK0ShzFiL0k6fRb_lrchUhtgeqXtVDt2KIyQg,40,429,114,15,29,246,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,58,YKtwSIhdsBAwq6Fpw1XmBLijC-i1qRT52QvGa_biXjbyZGI,234,WDkz2wsocA2ZMqEcr2wny8YBhYC1s_7W1hDHrUqwc_kvG6Rbox6dC8g4Nw,163,6YxHRQ0xKeArNAQBRx9b-aJFccMD5sDMVkXhpHuIycZ5hHvsUuKujyk76Q,119,S8Dvb-oJihP8KMNG_FDYI82kOwE70tpWP3b0z6mQvXQaJ3U_YWjYGeFkcg,526,5,888,166,28,111,RED,22,17,RED,1,3,BLUE,2,0,RED,4,7,RED,0,1,RED,0,1,RED
EUW1_6000965422,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,150,Wcy7pQiq0E6Nm46KZHR14DgAA0h0SLPB0ubYMQ88ZHkdlmoWoWruy5f-wA,76,Gb_S4Qt06J7Vu01jy68LYtQMa-n0nBn5TZNGUdNnJNJYYFU,238,qGKG_l7O1DcbcYYrstNua3nM1gzbyzqSBd3wMvK9SpdSaKc,202,0M7CWlZ4_qAMokeVPQyA-rNeEznI9EPx2KjPj9tO3T2-FRjX,555,119,166,421,350,895,6AwKHIi0-ZGGlMBSTJ_UV0GzSKGn69VyWZExmg-hukGMYw-V,157,LbagGIrqAB9pVUNO51qrQo_--GT5fNmWiRlXHLR8V7uXtxo,60,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,NHEzktktk8wknoEBlRY9_RKIEbH_UJTdQg6v_c3YyC0hPA6X,81,1_P5Q8O0Nar7kF8IbbS2YyK0ShzFiL0k6fRb_lrchUhtgeqXtVDt2KIyQg,888,350,246,131,62,58,RED,10,26,RED,0,2,BLUE,2,0,RED,2,4,NONE,0,0,NONE,0,0,RED
EUW1_6000961149,6AwKHIi0-ZGGlMBSTJ_UV0GzSKGn69VyWZExmg-hukGMYw-V,157,LbagGIrqAB9pVUNO51qrQo_--GT5fNmWiRlXHLR8V7uXtxo,60,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,qGKG_l7O1DcbcYYrstNua3nM1gzbyzqSBd3wMvK9SpdSaKc,29,0M7CWlZ4_qAMokeVPQyA-rNeEznI9EPx2KjPj9tO3T2-FRjX,888,895,246,119,62,58,7pzALMIUrFxHrj3yANkG1-I2Zw9u4m3oC-MS-_fOJUQ31hwq,126,1c_HJcrOm61XaLOX-a0Es_SISoXbiXD0OwE9sdcg3mCQTXNkaS5tENFL6w,131,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,150,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,147,1_P5Q8O0Nar7kF8IbbS2YyK0ShzFiL0k6fRb_lrchUhtgeqXtVDt2KIyQg,235,-1,421,555,166,107,RED,13,26,RED,0,2,RED,0,2,RED,0,6,NONE,0,0,NONE,0,0,RED
EUW1_6000924070,Wcy7pQiq0E6Nm46KZHR14DgAA0h0SLPB0ubYMQ88ZHkdlmoWoWruy5f-wA,79,Vz0ExmP1sLzJKsSgGadfLiQzptiLAS_P0Jp_etepOIqjCll0,427,fCV1FQO5QX4SIvQxBKro2YZwTEWiRu20Ul2e4laFYvbeob4F,157,WoNwZl8-wjw1gjBvPwgwrYliT8dj_l2oX9LOs1t9SxJR9YidDX-4nn7GQA,145,9PyqVkAN2ruV4ljpiXe9MxwrDW_jHEpzV_iGsWabc65NSWk,111,55,7,-1,888,887,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,85,TNh9OhYCOpiamwC_hpNOnX9nWvOgYU7oCM_JbesqyW-Lb58,5,an5tMnZLLgwU51wUDNhGO7paLLHeGqPqeCEiEgcW_QFzWOVtY1OqrdM-Eg,268,y3_IM4zPNvKXDiMe0FLZQckEoUb-hJJHbH4AAmMkAKrCMtuL,15,JJBJwJU9_6xY6om0trtdzxKvMv69VFvaW6d2MKhT_drtQe8,432,40,350,166,429,119,BLUE,21,40,RED,0,2,RED,0,2,RED,0,7,NONE,0,0,RED,0,1,RED
EUW1_6000819929,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,58,OzeLjBbaV9gB0znydUWRBVj--5QPpVfBRxGXzlw5tVxQFRo,154,idQLhjMgZlSyhtByDlV3GC7FHNXJvFGkdLzEQ9OvMPx7PVPX,268,jpkOsh1Um7g16B6r8w3r_t_zfFzdDl7IMuSCwEFKJJvUrOs,119,s2ApglZoWXD_VW5kcM9QQnf3qM3SNxSjhoj74AzYq3Zem0c,12,166,107,29,40,246,TYSUjGvHRAzdp_hpLF44nQLCAx3sBVMRpjwfuBkTxJ-NlT0,420,tZaUYa03PoKO3oQWVvPCGANzowX9ZUEh2BNtLmYWNE_gB8VTS491R4duRA,254,khhSxpf1Z-fKahomLMHOYylCIupdYjMxa0K46wb3cbPfeXM,245,8BeUR3TkWIUKqflUOs1qsy46TrImgHdvLfOx7teqrNWhYJLh,15,qAD7cmWxAFDH9tNdAVWlddznnB4TR2dA7ER_4lThTGH33tvBAqHyfjCeig,117,887,84,111,23,78,BLUE,28,12,BLUE,2,0,BLUE,2,0,BLUE,5,1,NONE,0,0,NONE,0,0,BLUE
EUW1_5999960256,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,85,DhjYatSaf1LOTCMIIB9xdtObml0YpiCvDE3T4KBGOZOgMEsloGJDlku-8Q,154,uetkrEXSYmSVjQtdZm1-I9AjuAoEH8x29iifRiUxP2e9efk,39,hgowSBUFsyDNo-S2AshXWRF2xM_mOBktpCtV1Mw7K4sRIq0,429,StAp5Cd0wv4hjzNTKbKE7yhEzwk13GjJbgL5_rfKFqR5gljR_l2olayaYg,888,50,412,166,119,-1,QxFUhUsU-LmRm5kJ1zM-51PG3JTXpyMdvCS5MMzSdMb9AeM,79,sAyDnRruW3Q8qW9kGQH4_sZzW9AY_KPTr43i0DZhy1zPNNcI,200,KhvM9UGevHt1HC6jRgzqp9YN6aKBl62jxif-oDwM1_I1vzk,84,Zq7zSBEdX9MhAczLr6VoCmZpIT2OTdP8dPFqMPfzMHLxI_c,81,r-CCIa7W-49ckudpBcCicsh8tKmyC_DiZLZqtZk7RTK-PB2AaBgS1u7IFg,432,163,78,895,350,266,BLUE,29,20,RED,2,1,BLUE,1,0,BLUE,5,0,NONE,0,0,BLUE,1,0,BLUE
EUW1_5999534027,CSYTzWy-o3TgT6lECPQR90TX_WyGSjoCeeECBvJzJAcL4ARolC0v8Ho3gg,106,-ZtVtTPsvMYs9W8X9woiDGk0BNRovGTVplqqH5bevbCQCQ0,254,2oADHo1rzd7p2um9t5Qm84G-rNSXHCWcrFTivEaEdoLR66o,163,_HAbLlRL0QZEMGQVumebPcepwU42MXqjjQQA7h3HvZfw1f4,119,YFsvBTHeTO8SEINoZjAYyBEa_ZlEve-kkI45I0VuU_IdWKAVoMr4uuKW3Q,40,28,78,122,350,114,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,58,PO9P79HLPqscZECbUwmFVx8eNIektxmv4xqjkxS9Kuw0FvoF,62,LwQR-bGGVjNcHh-1QAJaaX8GYoy1foj0agy9qtMyDyxS8yg,45,d4Ye0k7glS4s-QU4qaFKbjiY1iNU4ELp47y45M_Jy3UW_VQ7AYTc-Dwimg,110,HTSc9BFrFPGHYCBB-ve6hSeSaG-ujJ3O7fyvqNWQ00NzvtA,412,38,429,80,350,166,RED,31,44,RED,3,2,BLUE,1,0,RED,6,10,RED,0,2,RED,0,3,RED
EUW1_5999540762,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,85,afoNs98mLNQ1Kc7_DR0EN9O3vj4eq2B_1dthvyNjcovJuiNIs4A_RT_Q2A,121,1wM0omiBgx2JAvRo17PpKClVbgEX3rY85-HHZxrdQt-4aoAy,157,8BeUR3TkWIUKqflUOs1qsy46TrImgHdvLfOx7teqrNWhYJLh,81,jlbmaOJ69tqXROOjCKsvFNXN2ClOpEyNYFzaL32y7dYagCXYGufy1yYCVg,432,7,-1,119,166,203,QpvQMgj0pmyhJupoI0s-0I08xmUaLmJ5IirAox3M7ae76lOOujOUz-Tw6A,122,yyawWHfPeeaTBaj9dFcOc1rbyz1MOEP6KeGonPEVL3LBwU4tGTA_qhNLNA,107,C-KyVgTgtdpbzVfVKScAwMs8soZTGJJMt4o2PDIyX3nGINH1,84,OIKnS6sRyl9BaVpzsZMmF7b15DBDIQ41BMOiWYmLE50zpX3G,523,s2ApglZoWXD_VW5kcM9QQnf3qM3SNxSjhoj74AzYq3Zem0c,412,200,429,117,40,24,RED,6,18,RED,0,2,RED,0,1,RED,0,2,NONE,0,0,NONE,0,0,RED
EUW1_5999472937,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,150,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,2,LYGBJFq85pt7Ym-2qiynxzuAMkpCxSzffzUZXshqR3Tv3Ubb,147,8plo74D7n-typURnlWDWwAsua0xdrV4BLQJclajhkGcsWQw,81,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,37,429,-1,166,246,103,l66zV0riNzQXaYY92KGYVvSbqAxyhg1yj1OJf76leZmEJpQL,92,EWxmHiyGmCHyzSx0ZNtNeR9tcb7O0dz7Sk6hZjroqWt_CnHX,78,-e-W712E22ObJFMUk67D3f7vAQZ4kXNBph4NFkhswYKIuvg,163,nQhahUd60Zd9RE8eJLQ5JiunCVQXWLf-A2znpj0_xoeub7i3,360,-dukAc2sY-7lmh8ON6IiZAAu3-T-SGlN_k_E6oFRn85natw,53,-1,107,119,114,429,RED,28,29,BLUE,2,0,RED,1,1,BLUE,11,2,RED,0,1,BLUE,3,0,BLUE
EUW1_5999336570,l66zV0riNzQXaYY92KGYVvSbqAxyhg1yj1OJf76leZmEJpQL,92,LYGBJFq85pt7Ym-2qiynxzuAMkpCxSzffzUZXshqR3Tv3Ubb,72,siawldMhkAfflk0Zmc176CylTpsdLL58tlMP8Zy3e68rqiG91HF-pN3OSw,8,fCV1FQO5QX4SIvQxBKro2YZwTEWiRu20Ul2e4laFYvbeob4F,157,BQQcK9L7G1olSLkiCTJ1lAa78fV4kwziPt0Gmnbs7uo6PTo,12,119,55,114,246,555,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,58,Gu0-dhJT1_53zm_TQt4BQ1uQ_CZhl4fHrN33OQG3cfz5teM,78,aGydhPScLpqltMOGjSEhMwvFfK-NJg4GXKEmVR-A4dnta4M,43,0qajJdR74aOXfsBBkrjYbnzSMGzqdMFZaGh7lJt32FaDVCs,15,NKuLiXl6ciNPuUXhg_zEtbWMnDIDplbRUiKq8Fk_babnhow,32,429,555,119,166,200,RED,26,32,RED,2,3,RED,1,1,RED,4,8,RED,0,2,RED,0,2,RED
EUW1_5999291641,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,887,aGydhPScLpqltMOGjSEhMwvFfK-NJg4GXKEmVR-A4dnta4M,78,m_3SLhHTOp7hG1Av6ZyjY8YM9DG7mQusgcrtzwyDGRuadvg,350,w6q8WDaiZjH50IHa_0qjyr0hxupYwF238tBsHxL6DP-8WB-J,221,I-Tp2Kdn7P3mfIVKB2R5u9PsyFbbcWFvVYFdtkLg-G4REyU,147,84,163,200,166,154,NKuLiXl6ciNPuUXhg_zEtbWMnDIDplbRUiKq8Fk_babnhow,516,K8WCtQfsH3PjMbbEMu8IzB5HCMZEEAVEnLJWteQzUqzsLqz7,141,qAD7cmWxAFDH9tNdAVWlddznnB4TR2dA7ER_4lThTGH33tvBAqHyfjCeig,517,AMw8qULsMonak10cTbWqQAMn6Xc3LriNMnTFAf7Nu4-TPFs,15,613OPpUZzdbBqPJ6_zkB7HMk2XwsL9newKHOPZLI7IpdpISJHOT7_t22QA,555,429,122,119,62,7,RED,31,21,RED,2,1,RED,1,1,BLUE,9,4,BLUE,1,0,BLUE,1,0,BLUE
EUW1_5998715179,nLFPyn3xRVkSzwFLweOPI2pOddUJDS7Q0KvzynL5tnevHuyE,122,8QfqEUoR3fdos-fFlF1RcuSctLNRzYJxv2eWLNY__dbyn-M3aNmAUv61cA,254,ntb2m4ugBX9o58pNE1GGHV4wbjSXGJRKZAOG882LS4bmamM,13,nv0RbSkBY68Dz7Ro1ejFXJ2sWKwvGkOi6YpdL7rSodPRiP9P,895,PbHV8ISUNRIQwLlVNFSiPJ08WDzhKCOI68gmvWG0JJH0x_c,888,40,23,141,429,350,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,887,qmlmCB_fMQeFKS1XGfo9b9x3UhETaJDCjL8bvIqlWyodyus,421,l18PKfukA9g-ht9isV1mMVrEV6nhaAKlTercHfv84y6FtUZjVgRgHax1mA,7,YYnE90RJfzypVDAO_Qt8syFQwCwhunwTWEfidwcucoFPqtc,15,JJBJwJU9_6xY6om0trtdzxKvMv69VFvaW6d2MKhT_drtQe8,432,78,429,166,119,163,BLUE,32,13,RED,2,1,BLUE,1,1,BLUE,9,7,BLUE,1,0,RED,1,1,BLUE
EUW1_5998235113,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,516,5Xc_TLr23qBT8bIfkAw8l7h55AoisvvuCNb2eK7AIXkKc20,64,ipN-VvAxq4OHgP7-Hlkq80prkw_zHEBcuhVYft7q3tQr4K0-,112,AABHZ6CwTkkjVim85UDvhMbjMUTqQzp2c5Sj7eEhDIlTgxv8,119,CREBE7QYXxAJ-gIWtvBB02ijKHQXu4oW_a4zsgWdasIJWB4,888,62,887,555,28,246,lz7z9m2ZwFuDm0kSa-6SYXtXLFTLLLlWizzRxSyCgh-Msk0,150,u-XBK_chhOyZIYo0jFgz3kqJWiPm9igHTDXskZOxpNHuGbU,78,dYTjMWodF-PfESs1ciCN6LyRrGPtzRYnAr1_fT2Gw2L5WlsZ,238,YYnE90RJfzypVDAO_Qt8syFQwCwhunwTWEfidwcucoFPqtc,15,3ilBJKaFMDVi_j9xg1v-_12ouCLWDJRkM1y8eEUxJgna-18Z,143,24,200,895,163,40,BLUE,27,14,BLUE,3,1,RED,1,1,RED,6,3,BLUE,1,0,BLUE,1,0,BLUE
EUW1_5998280738,-0xKeKNvTNUPuswOsqGYJVhcBlx-ydIhH_wJ30Y-1_44Iww,113,y4n2QdFeDzd6tQ56WY6yLtdyolhCcdBU98P4_TVwjTDxuHe6,200,5ZNHE_qXsqOK3W_UF_UsOTOJvVtReDdO-jpIUXE5Zt6xa2A,101,nv0RbSkBY68Dz7Ro1ejFXJ2sWKwvGkOi6YpdL7rSodPRiP9P,895,4itbBHHnxecZmRajjGb8mIZdeb-dRfvkI1zcUrEFbb0YFAXA4iIejUuyjA,111,166,29,887,84,141,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,59,h-HRq3HMCzJx0nsicsYd1Hh_8IgOWbn7rHmyWmSlncUuIq0,104,ntb2m4ugBX9o58pNE1GGHV4wbjSXGJRKZAOG882LS4bmamM,7,x6aAxxn9pWWX7MpKBMXrluVYTlNkqZQRtB-zuPKOADQOvtA,81,d4Ye0k7glS4s-QU4qaFKbjiY1iNU4ELp47y45M_Jy3UW_VQ7AYTc-Dwimg,43,119,78,350,555,429,RED,18,10,BLUE,1,0,BLUE,1,0,BLUE,2,0,NONE,0,0,NONE,0,0,BLUE
EUW1_6001958484,aefCLcVOsGBmwNvtOoR1D0nPkQmUTTdbe8TG9dmj-Yv9DN8,79,WzdC6epVhn0G2PQL3GXCT8IEVjYYPzl510VDBBQdgDLN3zzP,200,dhH6xu2rqVkE5nYZ7eYsHSx2RxP3Cmx2dtC7cfFvQooyXTU,98,KGVpK1SPoeAkzv980s-dOK-hYAa66IOQykg5TviBTNaABdpY,15,5ZNHE_qXsqOK3W_UF_UsOTOJvVtReDdO-jpIUXE5Zt6xa2A,101,114,84,887,147,350,Z9T9hdDGsFsESNS8H5TQbHkZvbhYKtULGGlNdopJ6JobVyo,2,5ER_jIVkJkEDkpCiS3h_W8cZqvdUarcDCuJZeMFn8qp24_5hEtOmBpFN6A,131,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,238,o8NNv5Z7KvFfsVk3mlOU0sltURWOVbKX4bPIgFKK5zEHXxIQ,30,DJAimbLZJ4olcMXmWJtDevySy5U1xs-DOtEKu019ebZ4zwJN,267,-1,16,114,-1,147,RED,38,13,BLUE,3,0,RED,1,1,BLUE,10,1,NONE,0,0,BLUE,1,0,BLUE
EUW1_6001993185,0AZy9ZPtWQh6Vx8Kq7OvFy4UrZwrJACKWYJs-E6rzV4cizM,24,4gNpEZdV0WnaY9JhVjdAh_LX0n9QKLGdzPmyQILdUfA_rc8,234,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,517,dH0EnL416zlA8gkuAQ2cKSHyp0J-W3IwYXaTJNLl9vIravw,523,JJBJwJU9_6xY6om0trtdzxKvMv69VFvaW6d2MKhT_drtQe8,432,-1,141,114,62,15,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,85,6a2oXM0ql-BRlS-bjaFhc_eiCbsIRVN2QyCE9vM49NiZ9iE,64,9T_e3hPA8BJJkJ-VGvGVJWR24xPZ0yyY5aGTOIKl95Cd6h8g,84,GgrCnhqWSgoSVRMVCv5mCjPbeBRsba3gecpRV6etqcWG28o,429,FygyISn3sodmzfAOYhDXYwmXxwH27oT_MvyJjiDbZnRv-eU,888,107,200,-1,350,62,RED,23,8,BLUE,2,0,BLUE,1,0,BLUE,2,0,NONE,0,0,NONE,0,0,BLUE
EUW1_6001763052,BwSvUbyji80GXZL6y8IpffFgWj8nlS7-Fbih2x93cBg7wfE,48,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,234,fhuetj2ZUdyVzydmhGJwLLatSm-lX8Vp9ar4qeOeCUTGN4k,517,czsTgwJaBAzVii9jJ0Pid9BMA0z_xZ_Wc-xdd53sF9mw3P5K,523,E-l4NOhzCXlkixt7g4mTp2ddXbOrep-lkDEoxkzs-IDTNRSu,526,-1,-1,114,246,163,AjP30FhOyAxGPtNxwRtPeViw8M8tPw2OgcXOxZFdVCAiDXRWQ7JsU7Adlg,150,__nY7Uoo7sBwPBSgaVgv2KUiVtmD6TENTi-jw9lVXZ6nR8Q,876,MES5kWjWiNFspTZql1HZqe765e1hfDZynhuqm8_fMttggE4,103,SYDQx4At_U4fnAA-NCXqTXal6GrM7nus8u95VSdPFPia0JSv,15,7RnAq8BLqUlC3TOmkGclhhHnxo5Br4JNMHOr7D70WAgHhzc,40,26,119,114,429,555,BLUE,47,35,BLUE,2,2,BLUE,1,1,BLUE,6,4,RED,1,1,BLUE,2,0,BLUE
EUW1_6001738842,ylZfAMEFjH3xaXAHr4aUd-s7Tmz6fEW_4Y_NYRHAAxwQmRs,84,8QfqEUoR3fdos-fFlF1RcuSctLNRzYJxv2eWLNY__dbyn-M3aNmAUv61cA,254,q3EP9ck2KGDv8yrqj5SdPCaKkdzzRy5jXjrX8DqlPNMraEVb-Z2zc6mklA,142,4jvxeV9D7EX20zvgJ0vAMMryB4YOMuxzZP3pRSaHsR5YP7aPJrsKIw_QRA,81,njUMSbHu82co3RNUgT0PXspK728D3AOsrLBFtM0xQ9YHuzo,89,113,16,119,23,200,nLFPyn3xRVkSzwFLweOPI2pOddUJDS7Q0KvzynL5tnevHuyE,122,x5abJKS1hVvsDPUljvYPqJiRozuRAUIt6SzldgiDYtfSha4k,887,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,103,8plo74D7n-typURnlWDWwAsua0xdrV4BLQJclajhkGcsWQw,222,KYmmirN2XBpkmLRIZhnA1tyHxc4oeJ40_w0TA0TproG8HTY,53,15,-1,141,429,350,RED,4,27,RED,1,1,RED,0,1,RED,0,4,NONE,0,0,NONE,0,0,RED
EUW1_6001677114,o02MjualoBd8c2L1Nu2ZRjnhkt_ne-Yx2iYRZkhd3uDKsY4,114,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,254,puPeQuN3cAKued6EAm3b5gd6Al11zyzbm32lGMki4yemKt2x,79,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,498,CREBE7QYXxAJ-gIWtvBB02ijKHQXu4oW_a4zsgWdasIJWB4,497,555,-1,-1,103,41,xPd3PTaN8ILFRVPeGlFYvVN4ypgn1R4sGbbGRNEpZ5GRYGc,240,Gu0-dhJT1_53zm_TQt4BQ1uQ_CZhl4fHrN33OQG3cfz5teM,78,1kEw9DJGl62-FQuWfS8gUL7BjnEYAfFbhvukzxUApdXxsMI,55,7Fa7S45GBBFAvaW3BGMq4AJpClEZ61ZamQCUPYjGAgBkxRg,15,vs1FQyH49uVs6JKFnOgtzNqUEJuX6ztDmOF29_C1U1Arz5Y,26,157,432,777,119,350,BLUE,17,31,RED,0,2,RED,0,1,RED,0,4,NONE,0,0,NONE,0,0,RED
